#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Time Remaining"
17020.0%	3404000	-322241.6322549437	298.2400830067446	18.8	15:21:06
17025.0%	3405000	-322395.37841252703	300.63063942492016	18.8	15:20:57
17030.0%	3406000	-321934.88394578267	301.65033624488547	18.8	15:20:48
17035.0%	3407000	-321377.9136519518	298.3224421429949	18.8	15:20:39
17040.0%	3408000	-322264.54429548746	302.02725353959426	18.8	15:20:30
17045.0%	3409000	-320818.9362641759	297.1113724292044	18.8	15:20:21
17050.0%	3410000	-321863.4386195049	302.98243628749003	18.8	15:20:12
17055.0%	3411000	-322077.0774029009	298.3992443634106	18.8	15:20:03
17060.0%	3412000	-322389.1823866777	298.59261021833674	18.8	15:19:54
17065.0%	3413000	-321492.9360829913	303.3789248962145	18.8	15:19:45
17070.0%	3414000	-320945.7001892119	298.5699963958865	18.8	15:19:36
17075.0%	3415000	-321598.4545400159	303.42912325626185	18.8	15:19:27
17080.0%	3416000	-321961.81067539146	298.2414705334861	18.8	15:19:18
17085.0%	3417000	-321456.1155983135	302.31645032919596	18.8	15:19:09
17090.0%	3418000	-321470.9652580193	298.1990675489161	18.8	15:19:00
17095.0%	3419000	-320909.5650540651	298.8644337963733	18.8	15:18:51
17100.0%	3420000	-322117.47389808693	301.1001089484182	18.8	15:18:42
17105.0%	3421000	-322577.907768823	299.4047710661071	18.8	15:18:33
17110.0%	3422000	-322152.89976755576	298.38537299418704	18.8	15:18:24
17115.0%	3423000	-322118.72204157966	302.9647714953097	18.8	15:18:15
17120.0%	3424000	-321555.1028598661	301.9738281727703	18.8	15:18:06
17125.0%	3425000	-321145.203203768	298.90018361560834	18.8	15:17:57
17130.0%	3426000	-320372.90809204895	298.5872932476941	18.8	15:17:48
17135.0%	3427000	-322317.5087655417	297.2188306466388	18.8	15:17:39
17140.0%	3428000	-322280.6662369622	298.7032061547336	18.8	15:17:30
17145.0%	3429000	-321267.56238626083	297.61141878976974	18.8	15:17:21
17150.0%	3430000	-321434.2662950258	301.8742873231788	18.8	15:17:12
17155.0%	3431000	-321675.7780505526	301.49648816272145	18.8	15:17:03
17160.0%	3432000	-321643.5714573809	302.6791961482546	18.8	15:16:54
17165.0%	3433000	-321258.2530514286	299.8836411702111	18.8	15:16:45
17170.0%	3434000	-321861.22793005407	298.56676599710124	18.8	15:16:36
17175.0%	3435000	-320669.66273739934	302.9517453668827	18.8	15:16:27
17180.0%	3436000	-319996.8087536113	300.406042367541	18.8	15:16:18
17185.0%	3437000	-321144.99216579343	298.6935585259164	18.8	15:16:09
17190.0%	3438000	-321399.14160619956	303.7795494388035	18.8	15:16:00
17195.0%	3439000	-320276.4964767131	300.86641795938306	18.8	15:15:51
17200.0%	3440000	-320214.8081990357	298.39160676588045	18.8	15:15:42
17205.0%	3441000	-321423.8613867073	301.5997566097444	18.8	15:15:33
17210.0%	3442000	-322099.9530320801	300.00679709951675	18.8	15:15:24
17215.0%	3443000	-321553.7473823165	301.4381559344401	18.8	15:15:15
17220.0%	3444000	-321388.1792743902	299.4962179911548	18.8	15:15:07
17225.0%	3445000	-321292.208051536	298.27325718849977	18.8	15:14:57
17230.0%	3446000	-321647.9136062281	302.3083856445938	18.8	15:14:48
17235.0%	3447000	-320356.4565521912	302.4534761775936	18.8	15:14:40
17240.0%	3448000	-321170.6094654724	296.9296673092922	18.8	15:14:31
17245.0%	3449000	-321982.46518318984	298.06165193202884	18.8	15:14:22
17250.0%	3450000	-321640.16734396596	299.1157007962772	18.8	15:14:13
17255.0%	3451000	-321743.12837978103	300.14138805627294	18.8	15:14:04
17260.0%	3452000	-322087.7436901622	298.06137377908794	18.8	15:13:55
17265.0%	3453000	-322585.87494415743	298.9775602970147	18.8	15:13:46
17270.0%	3454000	-321656.40329457517	300.44561970490133	18.8	15:13:37
17275.0%	3455000	-321928.2371496158	299.6294346269436	18.8	15:13:28
17280.0%	3456000	-321793.08010523114	301.030595191226	18.8	15:13:19
17285.0%	3457000	-321538.9882323723	298.1938264453257	18.8	15:13:10
17290.0%	3458000	-321183.83838217496	301.2925439239808	18.8	15:13:01
17295.0%	3459000	-321651.46684205625	300.49225531936105	18.8	15:12:52
17300.0%	3460000	-321497.5736805601	298.63920919673785	18.8	15:12:43
17305.0%	3461000	-321430.07381651807	296.6473119369014	18.8	15:12:34
17310.0%	3462000	-321550.3801501603	298.1177012560804	18.8	15:12:25
17315.0%	3463000	-321412.15856266185	301.54034583064157	18.8	15:12:16
17320.0%	3464000	-321837.8495046743	303.4837099919185	18.8	15:12:07
17325.0%	3465000	-321447.8802873192	301.59321810085106	18.8	15:11:58
17330.0%	3466000	-321534.2306158929	300.40734023987864	18.8	15:11:49
17335.0%	3467000	-321676.95057642227	298.42499983832937	18.8	15:11:40
17340.0%	3468000	-321036.8417739968	301.9817673675748	18.8	15:11:31
17345.0%	3469000	-321933.6422602299	302.77713555641554	18.8	15:11:22
17350.0%	3470000	-321714.242568166	300.6250018051683	18.8	15:11:13
17355.0%	3471000	-321731.5998369076	298.8880686586747	18.8	15:11:04
17360.0%	3472000	-321347.99279693724	305.13870646257914	18.8	15:10:55
17365.0%	3473000	-320930.42898862483	302.22874112362985	18.8	15:10:46
17370.0%	3474000	-321136.42016856465	299.9176762121843	18.8	15:10:37
17375.0%	3475000	-320780.66176132974	298.5490377104742	18.8	15:10:28
17380.0%	3476000	-321993.0314735323	296.76065402699504	18.8	15:10:19
17385.0%	3477000	-322015.7468853607	300.0198269301006	18.8	15:10:10
17390.0%	3478000	-322196.996999854	299.00586858571506	18.8	15:10:01
17395.0%	3479000	-321341.27817925485	298.02737869700906	18.8	15:09:52
17400.0%	3480000	-322409.92092972784	301.22848547622164	18.8	15:09:43
17405.0%	3481000	-321675.48671719804	299.843802723751	18.8	15:09:34
17410.0%	3482000	-321002.20128436596	299.62910497164086	18.8	15:09:25
17415.0%	3483000	-321558.9464432844	298.1046177795974	18.8	15:09:16
17420.0%	3484000	-321743.6609943269	303.1633991468296	18.8	15:09:07
17425.0%	3485000	-321150.6649432641	298.1061152404236	18.8	15:08:58
17430.0%	3486000	-321384.9790411347	298.5695287660187	18.8	15:08:49
17435.0%	3487000	-321614.6877868066	300.8985574254241	18.8	15:08:40
17440.0%	3488000	-320716.29644174734	296.0774531481646	18.8	15:08:31
17445.0%	3489000	-322239.84731490375	302.82653218643594	18.8	15:08:22
17450.0%	3490000	-322613.4326456152	299.4009163683456	18.8	15:08:13
17455.0%	3491000	-321387.6687796009	299.9927850445161	18.8	15:08:04
17460.0%	3492000	-320956.80507409223	301.8640133710292	18.8	15:07:55
17465.0%	3493000	-321297.130653413	302.652184225799	18.8	15:07:46
17470.0%	3494000	-321167.3093462642	300.10788635842067	18.8	15:07:37
17475.0%	3495000	-321838.26270487555	300.12750412086694	18.8	15:07:28
17480.0%	3496000	-321382.24192758347	301.1403715408973	18.8	15:07:19
17485.0%	3497000	-321281.3015204659	301.6857622454593	18.8	15:07:10
17490.0%	3498000	-321539.0797534755	299.21051470262506	18.8	15:07:01
17495.0%	3499000	-320918.92771019787	299.7110071424705	18.8	15:06:52
17500.0%	3500000	-322359.6151695892	301.6321685409699	18.8	15:06:43
17505.0%	3501000	-321382.4677655939	299.8148583041195	18.8	15:06:34
17510.0%	3502000	-321504.8712865859	301.0644105456014	18.8	15:06:25
17515.0%	3503000	-320798.84243297484	299.3761022115491	18.8	15:06:16
17520.0%	3504000	-322752.50746215344	301.20068740956725	18.8	15:06:07
17525.0%	3505000	-322197.704157464	297.8894744777345	18.8	15:05:58
17530.0%	3506000	-322085.49516088236	301.07269509786914	18.8	15:05:49
17535.0%	3507000	-321134.3542464825	302.6362688504615	18.8	15:05:40
17540.0%	3508000	-321429.9848403088	297.3733028845675	18.8	15:05:31
17545.0%	3509000	-320920.8525879723	301.6689527367016	18.8	15:05:22
17550.0%	3510000	-321660.28442325373	299.3951104273585	18.8	15:05:13
17555.0%	3511000	-321840.468962254	300.52360347031436	18.8	15:05:04
17560.0%	3512000	-321099.81222379627	302.6250674523288	18.8	15:04:55
17565.0%	3513000	-320946.8994253834	299.8171382189828	18.8	15:04:46
17570.0%	3514000	-320072.9882498963	299.217887666745	18.8	15:04:37
17575.0%	3515000	-320978.6463340644	302.2460647783842	18.8	15:04:28
17580.0%	3516000	-320081.90584985446	302.30361525583197	18.8	15:04:19
17585.0%	3517000	-321224.72212843504	302.5083500809773	18.8	15:04:10
17590.0%	3518000	-321632.38955652155	303.07256848371395	18.8	15:04:01
17595.0%	3519000	-320947.2059963043	297.5117247720745	18.8	15:03:52
17600.0%	3520000	-320557.66423780634	298.7266872731892	18.8	15:03:43
17605.0%	3521000	-320807.86896536965	299.4552770489026	18.8	15:03:34
17610.0%	3522000	-321750.56753457035	298.9232326063448	18.8	15:03:25
17615.0%	3523000	-321189.17532411404	295.91589947344676	18.8	15:03:16
17620.0%	3524000	-321857.7805194028	298.40939678572477	18.8	15:03:07
17625.0%	3525000	-321688.41674507107	299.89084566972923	18.8	15:02:59
17630.0%	3526000	-322006.0112977957	303.1895031562846	18.8	15:02:49
17635.0%	3527000	-320729.60437296075	298.3034553194427	18.8	15:02:40
17640.0%	3528000	-321684.1669651442	299.10643696399416	18.8	15:02:32
17645.0%	3529000	-322039.2930273318	295.5508176277824	18.8	15:02:22
17650.0%	3530000	-321445.7355471477	301.8846422852291	18.8	15:02:14
17655.0%	3531000	-321108.6200503586	299.414377728331	18.8	15:02:05
17660.0%	3532000	-321331.87274153554	302.4666888528218	18.8	15:01:56
17665.0%	3533000	-320067.0014575396	303.14791817735676	18.8	15:01:47
17670.0%	3534000	-320780.9160578395	300.7237737902071	18.8	15:01:38
17675.0%	3535000	-321211.9088352113	297.46306641487035	18.8	15:01:29
17680.0%	3536000	-321067.25134373014	300.5549712237394	18.8	15:01:20
17685.0%	3537000	-321022.78905493836	302.4240605871374	18.8	15:01:11
17690.0%	3538000	-321067.17567004357	299.96879490325387	18.8	15:01:02
17695.0%	3539000	-320461.77489269874	297.2847397357512	18.8	15:00:53
17700.0%	3540000	-321928.55482251476	300.6316462569458	18.8	15:00:44
17705.0%	3541000	-322371.44569254154	303.13895653515397	18.8	15:00:35
17710.0%	3542000	-321690.2489734711	296.8104034543254	18.8	15:00:26
17715.0%	3543000	-321478.1366071543	301.9977008381076	18.8	15:00:17
17720.0%	3544000	-321972.88379051536	299.9468784147502	18.8	15:00:08
17725.0%	3545000	-321056.91408087616	300.0967334544374	18.8	14:59:59
17730.0%	3546000	-321391.2808237483	302.0814049807761	18.8	14:59:50
17735.0%	3547000	-321221.3386123213	302.3305332037413	18.8	14:59:41
17740.0%	3548000	-321790.40819858084	301.6233339143288	18.8	14:59:32
17745.0%	3549000	-321958.76775001944	298.9825403066866	18.8	14:59:23
17750.0%	3550000	-321609.49864654616	299.35801251671865	18.8	14:59:14
17755.0%	3551000	-322204.1175008381	300.1861445872415	18.8	14:59:05
17760.0%	3552000	-321871.34211757174	297.1002257751839	18.8	14:58:56
17765.0%	3553000	-322417.1351581074	300.04461854932043	18.8	14:58:47
17770.0%	3554000	-321609.5671315796	301.1802317939441	18.8	14:58:38
17775.0%	3555000	-321076.118661348	296.59102291092216	18.8	14:58:29
17780.0%	3556000	-322556.7006141462	297.64556030896705	18.8	14:58:20
17785.0%	3557000	-322744.9303979678	299.21133815045636	18.8	14:58:11
17790.0%	3558000	-321632.5112542284	295.7840703213907	18.8	14:58:02
17795.0%	3559000	-322331.73734943103	299.0248026767283	18.8	14:57:53
17800.0%	3560000	-321745.3316448701	301.5714004574439	18.8	14:57:44
17805.0%	3561000	-321678.631890296	300.26083143579314	18.8	14:57:35
17810.0%	3562000	-321055.1366440465	299.055685346572	18.8	14:57:26
17815.0%	3563000	-321311.12606754224	300.0631641408856	18.8	14:57:17
17820.0%	3564000	-321879.03125680774	296.8097397921222	18.8	14:57:08
17825.0%	3565000	-321660.12182268547	301.29912969926556	18.8	14:56:59
17830.0%	3566000	-321075.63774932176	301.7778327927542	18.8	14:56:50
17835.0%	3567000	-321689.24941017525	299.8007296145294	18.8	14:56:41
17840.0%	3568000	-321675.2520628213	298.37542002567443	18.8	14:56:32
17845.0%	3569000	-321343.4933971367	297.51740102902784	18.8	14:56:23
17850.0%	3570000	-321468.2831322823	301.58200965061116	18.8	14:56:14
17855.0%	3571000	-321526.2161444258	297.440392666753	18.8	14:56:05
17860.0%	3572000	-321793.5824506013	297.661444603848	18.8	14:55:56
17865.0%	3573000	-320943.6152661247	300.26992557367976	18.8	14:55:47
17870.0%	3574000	-321995.85155916377	301.50177256936155	18.8	14:55:38
17875.0%	3575000	-321666.9824941892	301.12446795219006	18.8	14:55:29
17880.0%	3576000	-321154.30731748766	300.5351187955643	18.8	14:55:20
17885.0%	3577000	-321404.5893488566	299.6014394346997	18.8	14:55:11
17890.0%	3578000	-321944.8934583536	301.7017975952901	18.8	14:55:02
17895.0%	3579000	-322881.25071710045	301.7351535031673	18.8	14:54:53
17900.0%	3580000	-321368.0559168516	299.8551501681673	18.8	14:54:44
17905.0%	3581000	-321347.1902833504	299.93965465286493	18.8	14:54:35
17910.0%	3582000	-322027.551648231	300.3529084105313	18.8	14:54:26
17915.0%	3583000	-321489.9806688016	303.2295578394682	18.8	14:54:17
17920.0%	3584000	-321787.39662672323	300.68112977448357	18.8	14:54:08
17925.0%	3585000	-321470.90183568164	303.3896693330816	18.8	14:53:59
17930.0%	3586000	-320768.41125820484	300.7716146915166	18.8	14:53:50
17935.0%	3587000	-321759.08703387715	302.38645875991193	18.8	14:53:41
17940.0%	3588000	-321409.28075463534	299.27950797080376	18.8	14:53:32
17945.0%	3589000	-321373.0880951814	302.1195040859823	18.8	14:53:23
17950.0%	3590000	-321595.555522762	300.63393198410324	18.8	14:53:14
17955.0%	3591000	-321988.0992473671	295.4440545342002	18.8	14:53:05
17960.0%	3592000	-322130.03497803933	299.548678789502	18.8	14:52:56
17965.0%	3593000	-321535.6940721241	301.36153863869	18.8	14:52:47
17970.0%	3594000	-321500.854091153	297.4379231976715	18.8	14:52:38
17975.0%	3595000	-321204.7946492089	302.16303625600085	18.8	14:52:29
17980.0%	3596000	-322321.2665693809	298.1064930233768	18.8	14:52:20
17985.0%	3597000	-321277.2065541863	297.8583672481936	18.8	14:52:12
17990.0%	3598000	-322487.3583848041	297.08928588508286	18.8	14:52:02
17995.0%	3599000	-321249.2835706929	298.39218004826495	18.8	14:51:53
18000.0%	3600000	-321430.9509146027	296.9031533224358	18.8	14:51:44
18005.0%	3601000	-321314.6580833141	302.39169264202116	18.8	14:51:35
18010.0%	3602000	-321343.91205237294	301.2634941263481	18.8	14:51:26
18015.0%	3603000	-320948.6001056174	302.62292526966706	18.8	14:51:17
18020.0%	3604000	-321184.62332773884	300.9528776155214	18.8	14:51:08
18025.0%	3605000	-320763.6234362514	302.04871728313276	18.8	14:50:59
18030.0%	3606000	-320710.5535579317	303.280467788057	18.8	14:50:50
18035.0%	3607000	-320927.39678179077	303.4887271702532	18.8	14:50:41
18040.0%	3608000	-320783.9190930575	300.1982014893754	18.8	14:50:32
18045.0%	3609000	-320891.83425832447	298.0632079315415	18.8	14:50:23
18050.0%	3610000	-321866.98462676187	300.5763202654546	18.8	14:50:14
18055.0%	3611000	-320833.3290281079	302.27401569375877	18.8	14:50:05
18060.0%	3612000	-321853.6634913713	300.86979048974274	18.8	14:49:56
18065.0%	3613000	-322199.2832551154	298.67078780669056	18.8	14:49:47
18070.0%	3614000	-320691.1164947804	295.18641871781244	18.8	14:49:38
18075.0%	3615000	-321207.6309850535	301.1785777382384	18.8	14:49:30
18080.0%	3616000	-321076.0412465285	295.93139372784776	18.8	14:49:20
18085.0%	3617000	-321552.95941932383	304.3317739888837	18.8	14:49:11
18090.0%	3618000	-320757.2786223565	300.55386603577364	18.8	14:49:03
18095.0%	3619000	-321381.73563765665	302.7285393580807	18.8	14:48:54
18100.0%	3620000	-320697.0188192944	299.2068696437066	18.8	14:48:45
18105.0%	3621000	-321744.28426487	299.4467506317123	18.8	14:48:36
18110.0%	3622000	-322459.89555336814	299.95665110085633	18.8	14:48:27
18115.0%	3623000	-321046.499559504	299.65745985505356	18.8	14:48:18
18120.0%	3624000	-321281.6551534445	299.74211102773313	18.8	14:48:09
18125.0%	3625000	-322317.5656258648	299.50805414138034	18.8	14:48:00
18130.0%	3626000	-321329.696747425	296.5461112478265	18.8	14:47:51
18135.0%	3627000	-321777.6128375472	298.9713759756555	18.8	14:47:42
18140.0%	3628000	-321643.829322536	300.6695001953769	18.8	14:47:33
18145.0%	3629000	-321314.2215986445	300.0411529946369	18.8	14:47:24
18150.0%	3630000	-321274.13427500194	300.44635758160547	18.8	14:47:15
18155.0%	3631000	-321451.72541373293	296.79119469114806	18.8	14:47:06
18160.0%	3632000	-321696.12621534267	299.74456068361235	18.8	14:46:57
18165.0%	3633000	-321338.4812913614	297.84080533673057	18.8	14:46:48
18170.0%	3634000	-321559.0164571174	295.54305507868844	18.8	14:46:39
18175.0%	3635000	-321971.8586599021	299.80607497851554	18.8	14:46:30
18180.0%	3636000	-322166.98813701235	301.73634283517026	18.8	14:46:21
18185.0%	3637000	-321982.83424960263	297.7019106610485	18.8	14:46:12
18190.0%	3638000	-322236.99969202606	301.1636988744662	18.8	14:46:03
18195.0%	3639000	-322585.3131153078	302.17624037911753	18.8	14:45:54
18200.0%	3640000	-321313.5835312677	300.6109208775653	18.8	14:45:45
18205.0%	3641000	-321439.6232827697	303.89753868721584	18.8	14:45:36
18210.0%	3642000	-320418.6342068135	302.88085618716985	18.8	14:45:27
18215.0%	3643000	-321985.93614294543	306.5903336537906	18.8	14:45:18
18220.0%	3644000	-321181.09371106024	298.5532829638442	18.8	14:45:09
18225.0%	3645000	-320932.1321680553	299.67992651271703	18.8	14:45:00
18230.0%	3646000	-321371.28215457895	297.83282052600504	18.8	14:44:51
18235.0%	3647000	-321403.8937122156	302.3820208803941	18.8	14:44:42
18240.0%	3648000	-320756.4532916269	298.10065170024916	18.8	14:44:33
18245.0%	3649000	-321062.74243374355	297.91766042843693	18.8	14:44:24
18250.0%	3650000	-320795.2982812009	299.7238377763111	18.8	14:44:15
18255.0%	3651000	-321331.68702908396	299.9180079689173	18.8	14:44:06
18260.0%	3652000	-321280.17964952183	301.20622944815193	18.8	14:43:57
18265.0%	3653000	-320415.6977285489	298.9526226752857	18.8	14:43:48
18270.0%	3654000	-320802.9273188531	299.83534891622827	18.8	14:43:39
18275.0%	3655000	-321345.3180054375	300.0369930378533	18.8	14:43:30
18280.0%	3656000	-320980.99449458416	300.99308499106814	18.8	14:43:21
18285.0%	3657000	-320824.8647190274	300.02938180646	18.8	14:43:12
18290.0%	3658000	-320223.5928573273	296.12422811620036	18.8	14:43:03
18295.0%	3659000	-320703.3928563297	298.59527602940585	18.8	14:42:54
18300.0%	3660000	-321310.1593383923	300.23962587125334	18.8	14:42:45
18305.0%	3661000	-320718.0584176781	300.0820006877087	18.8	14:42:36
18310.0%	3662000	-321437.2734293372	299.41931521197785	18.8	14:42:27
18315.0%	3663000	-321293.2238210791	302.27120438169806	18.8	14:42:18
18320.0%	3664000	-320226.9508703693	301.108666188098	18.8	14:42:09
18325.0%	3665000	-320905.8500333694	299.8003136272775	18.8	14:42:00
18330.0%	3666000	-321072.3121830297	300.4618274597616	18.8	14:41:51
18335.0%	3667000	-320702.6136232747	301.89478161917356	18.8	14:41:42
18340.0%	3668000	-321422.30091442796	299.89732598751704	18.8	14:41:33
18345.0%	3669000	-320594.3309088149	299.9844370007025	18.8	14:41:24
18350.0%	3670000	-321724.70230194577	300.7384032476859	18.8	14:41:15
18355.0%	3671000	-320879.0080662172	301.5692213784451	18.8	14:41:06
18360.0%	3672000	-321569.07758819475	303.0891678989738	18.8	14:40:57
18365.0%	3673000	-321728.80348023935	300.01027382753	18.8	14:40:48
18370.0%	3674000	-321963.7662609031	301.10099762737985	18.8	14:40:39
18375.0%	3675000	-320830.32663734234	298.72187659181424	18.8	14:40:30
18380.0%	3676000	-321488.2848533294	303.66996365658247	18.8	14:40:21
18385.0%	3677000	-321502.60763227683	299.3636030486192	18.8	14:40:12
18390.0%	3678000	-321601.12442471203	299.28751103706855	18.8	14:40:03
18395.0%	3679000	-321496.367201586	298.77516123761416	18.8	14:39:54
18400.0%	3680000	-322043.12042983295	301.0668278455742	18.8	14:39:45
18405.0%	3681000	-322369.1341407001	298.93375171477663	18.8	14:39:36
18410.0%	3682000	-322598.9322125993	301.13559936473627	18.8	14:39:27
18415.0%	3683000	-322046.04666445544	299.2957813186785	18.8	14:39:18
18420.0%	3684000	-320297.7432710617	297.24943700149953	18.8	14:39:09
18425.0%	3685000	-322147.5335773146	299.3264285218476	18.8	14:39:00
18430.0%	3686000	-320688.16621452477	299.6586180855434	18.8	14:38:51
18435.0%	3687000	-322363.0925653393	299.4715280704379	18.8	14:38:42
18440.0%	3688000	-322414.7121003326	300.2842071615699	18.8	14:38:33
18445.0%	3689000	-321976.7428874199	296.5991715312552	18.8	14:38:24
18450.0%	3690000	-320649.55254395795	297.1165986797186	18.8	14:38:15
18455.0%	3691000	-320704.62438775715	298.6477373831479	18.8	14:38:06
18460.0%	3692000	-320552.0232701849	303.9248536183291	18.8	14:37:57
18465.0%	3693000	-321709.81638748525	299.8717533372886	18.8	14:37:49
18470.0%	3694000	-321104.5770840193	300.4075998251357	18.8	14:37:39
18475.0%	3695000	-320825.35339355725	296.9073353942592	18.8	14:37:30
18480.0%	3696000	-321018.8250340433	300.46007087954905	18.8	14:37:22
18485.0%	3697000	-320979.7556000878	297.3737383907516	18.8	14:37:12
18490.0%	3698000	-320877.8912359176	301.47255169382186	18.8	14:37:04
18495.0%	3699000	-321923.38686734997	302.7002518196513	18.8	14:36:55
18500.0%	3700000	-321888.1288612583	298.2682309649959	18.8	14:36:45
18505.0%	3701000	-320843.812829013	298.38025109588625	18.8	14:36:36
18510.0%	3702000	-321262.9566332621	299.3207507897001	18.8	14:36:27
18515.0%	3703000	-321516.4516327779	301.59154487576876	18.8	14:36:18
18520.0%	3704000	-322304.0033646466	302.6732176947168	18.8	14:36:09
18525.0%	3705000	-322045.36642509536	296.2126781601469	18.8	14:36:01
18530.0%	3706000	-321977.6875009674	299.54533577630747	18.8	14:35:51
18535.0%	3707000	-321840.74921067455	300.50409639701553	18.8	14:35:42
18540.0%	3708000	-322333.84009568277	299.77721003021634	18.8	14:35:34
18545.0%	3709000	-321153.3570595817	300.04648806202005	18.8	14:35:24
18550.0%	3710000	-321527.6281804859	300.920996013493	18.8	14:35:16
18555.0%	3711000	-321173.0288160781	300.8712011738734	18.8	14:35:07
18560.0%	3712000	-321164.6924782102	299.9068010478842	18.8	14:34:58
18565.0%	3713000	-321260.2517637573	299.435559686969	18.8	14:34:49
18570.0%	3714000	-321596.7101741936	303.13839742103414	18.8	14:34:40
18575.0%	3715000	-320860.9940167167	299.3152465161801	18.8	14:34:31
18580.0%	3716000	-321533.6513305623	300.5167884239074	18.8	14:34:22
18585.0%	3717000	-321515.48065698845	301.1933407121811	18.8	14:34:13
18590.0%	3718000	-322107.31840351154	299.81741356849443	18.8	14:34:04
18595.0%	3719000	-322013.518274131	302.59001995365674	18.8	14:33:55
18600.0%	3720000	-321777.45855854615	301.2213207191368	18.8	14:33:46
18605.0%	3721000	-321448.15202665236	303.98415519165724	18.8	14:33:37
18610.0%	3722000	-321205.83025686815	301.0547712269475	18.8	14:33:28
18615.0%	3723000	-321638.6371258318	301.00253758053833	18.8	14:33:19
18620.0%	3724000	-320965.536319125	299.5198548102539	18.8	14:33:10
18625.0%	3725000	-320938.6052426866	299.57367496103626	18.8	14:33:01
18630.0%	3726000	-320650.7886121187	300.777411419813	18.8	14:32:52
18635.0%	3727000	-321605.15265481663	299.05391601205986	18.8	14:32:43
18640.0%	3728000	-322497.22161002504	297.7159995054427	18.8	14:32:34
18645.0%	3729000	-322451.8645210336	296.85990479113383	18.8	14:32:25
18650.0%	3730000	-321183.8281158272	303.16690575983637	18.8	14:32:16
18655.0%	3731000	-322105.76672962913	301.1985165392597	18.8	14:32:07
18660.0%	3732000	-321247.9655634712	299.57126301755403	18.8	14:31:58
18665.0%	3733000	-320907.61646308005	300.7216556719762	18.8	14:31:49
18670.0%	3734000	-321558.9193204043	297.47298585619984	18.8	14:31:40
18675.0%	3735000	-321701.15457712626	295.9352464640205	18.8	14:31:31
18680.0%	3736000	-321920.3937026195	300.3757585856806	18.8	14:31:22
18685.0%	3737000	-321742.259718603	300.5221604460818	18.8	14:31:13
18690.0%	3738000	-321587.2071749717	299.27912053821717	18.8	14:31:04
18695.0%	3739000	-321979.0787388312	300.81042280102525	18.8	14:30:55
18700.0%	3740000	-321426.431560409	298.76851066710145	18.8	14:30:46
18705.0%	3741000	-322055.91964560165	298.23068363782534	18.8	14:30:37
18710.0%	3742000	-322085.2493641351	297.4473445948801	18.8	14:30:28
18715.0%	3743000	-321915.6292151229	297.9443924976821	18.8	14:30:19
18720.0%	3744000	-321966.1278351878	298.7540308049413	18.8	14:30:10
18725.0%	3745000	-321489.86707023345	300.68127520196504	18.8	14:30:01
18730.0%	3746000	-320967.326532712	297.677368373077	18.8	14:29:52
18735.0%	3747000	-321449.48776909756	298.275329120709	18.8	14:29:43
18740.0%	3748000	-321237.7513628842	303.1832638996369	18.8	14:29:34
18745.0%	3749000	-321877.6225104274	297.6295468852119	18.8	14:29:25
18750.0%	3750000	-322627.6123908551	299.41706976747696	18.8	14:29:16
18755.0%	3751000	-322729.4590048548	297.1574176013317	18.8	14:29:07
18760.0%	3752000	-322255.4560781983	298.2478611656536	18.8	14:28:58
18765.0%	3753000	-320632.3892564762	299.85840218219727	18.8	14:28:49
18770.0%	3754000	-320635.40920102736	300.4096980044178	18.8	14:28:40
18775.0%	3755000	-320585.57886412414	301.7224608547647	18.8	14:28:31
18780.0%	3756000	-320763.787943942	299.33100043708856	18.8	14:28:22
18785.0%	3757000	-320223.43761037756	300.02094484708437	18.8	14:28:13
18790.0%	3758000	-321590.7096855636	303.0120231188357	18.8	14:28:04
18795.0%	3759000	-320773.2396232502	301.2327886686737	18.8	14:27:55
18800.0%	3760000	-321029.41334094945	302.9239507111839	18.8	14:27:46
18805.0%	3761000	-322330.6270541765	301.9087786839344	18.8	14:27:37
18810.0%	3762000	-321198.5807563092	299.0543799163862	18.8	14:27:28
18815.0%	3763000	-322413.9527482344	299.35276986358133	18.8	14:27:19
18820.0%	3764000	-320949.32692987914	300.3677239698663	18.8	14:27:10
18825.0%	3765000	-321917.34178263624	298.58330970045404	18.8	14:27:01
18830.0%	3766000	-322332.77478399314	297.5410486458642	18.8	14:26:52
18835.0%	3767000	-321436.25982097886	298.539317401056	18.8	14:26:43
18840.0%	3768000	-321409.9742514745	301.0431369656445	18.8	14:26:34
18845.0%	3769000	-321635.1421022739	300.01131770916624	18.8	14:26:25
18850.0%	3770000	-322671.1587996192	299.3063402820812	18.8	14:26:16
18855.0%	3771000	-322617.7746348225	301.65317194595	18.8	14:26:07
18860.0%	3772000	-320254.11073398404	296.03224636230004	18.8	14:25:58
18865.0%	3773000	-321520.5255687493	301.4387877958359	18.8	14:25:49
18870.0%	3774000	-322572.18006187	301.1136036946977	18.8	14:25:40
18875.0%	3775000	-320770.16547978227	300.6436711370849	18.8	14:25:31
18880.0%	3776000	-320990.2035661442	299.93206679813767	18.8	14:25:22
18885.0%	3777000	-320585.8273845026	298.6603802759678	18.8	14:25:14
18890.0%	3778000	-322121.84270104463	301.43933916030346	18.8	14:25:04
18895.0%	3779000	-322044.2772037077	299.0904878761052	18.8	14:24:55
18900.0%	3780000	-321670.76176863443	298.8480565963168	18.8	14:24:47
