#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Time Remaining"
30.8%	6155000	-30124.23459754954	300.1832570582053	119	5:33:55
30.8%	6160000	-30201.231399738463	301.25809847138606	119	5:33:45
30.8%	6165000	-29764.67242478262	301.12971252576915	119	5:33:34
30.9%	6170000	-30158.664406381315	297.92410187776574	119	5:33:24
30.9%	6175000	-30084.570198595757	312.97014278779847	119	5:33:14
30.9%	6180000	-30253.560431801336	298.313921333813	119	5:33:04
30.9%	6185000	-30093.909242744383	308.25061649627276	120	5:32:54
30.9%	6190000	-29820.294002602895	296.27022393951694	120	5:32:44
31.0%	6195000	-29857.40167517902	297.69025565115277	120	5:32:34
31.0%	6200000	-29828.748587056354	292.7411127054095	120	5:32:24
31.0%	6205000	-29971.9752543559	307.318611542669	120	5:32:14
31.1%	6210000	-29947.75367511128	311.1813885801456	120	5:32:04
31.1%	6215000	-30002.44215455983	302.8883565570098	120	5:31:54
31.1%	6220000	-29918.856611077703	303.0849445600469	120	5:31:44
31.1%	6225000	-30020.825087565143	301.4160197293456	120	5:31:34
31.1%	6230000	-30091.326767826657	293.79220474777276	120	5:31:24
31.2%	6235000	-30027.492508301395	300.81744427811594	120	5:31:15
31.2%	6240000	-29526.95659898853	307.2615457651677	120	5:31:05
31.2%	6245000	-29924.925150803145	290.2801732053533	120	5:30:55
31.2%	6250000	-30040.737894025544	302.12442356640537	120	5:30:45
31.3%	6255000	-29833.891300149757	293.39449695557215	120	5:30:35
31.3%	6260000	-29686.343550912716	291.495162975552	120	5:30:25
31.3%	6265000	-29888.52628725514	294.9402353262624	120	5:30:15
31.4%	6270000	-30223.637622978247	295.0858042122189	120	5:30:05
31.4%	6275000	-30148.968900542794	296.7690872914931	120	5:29:55
31.4%	6280000	-30018.892052953277	294.8821537972273	120	5:29:45
31.4%	6285000	-29875.837692645087	298.60026879021586	120	5:29:35
31.4%	6290000	-29945.345873144455	290.08887534846326	120	5:29:26
31.5%	6295000	-29992.514492605696	293.9270101445584	120	5:29:16
31.5%	6300000	-30077.750825964467	307.3983388700175	120	5:29:06
31.5%	6305000	-30251.15336712703	302.37892572176577	120	5:28:56
31.6%	6310000	-29612.855141575652	299.3035277240259	120	5:28:47
31.6%	6315000	-29703.52793386503	294.4437314495954	120	5:28:37
31.6%	6320000	-29918.72064226406	306.47271951982503	120	5:28:27
31.6%	6325000	-30405.94741987271	292.3038333146485	120	5:28:17
31.6%	6330000	-29905.12516578415	287.78431323406966	120	5:28:07
31.7%	6335000	-29441.945021548367	295.08859518193754	120	5:27:57
31.7%	6340000	-29923.661459897092	303.6260864139144	120	5:27:47
31.7%	6345000	-30197.919398547354	301.83438607837905	120	5:27:38
31.8%	6350000	-29998.864468956803	289.7344668381306	120	5:27:28
31.8%	6355000	-29774.382054431102	300.24605296592625	120	5:27:18
31.8%	6360000	-29483.031726747053	299.145823647402	120	5:27:08
31.8%	6365000	-29981.487336773425	297.94322551477745	120	5:26:59
31.9%	6370000	-30096.208012913412	305.9992890029727	120	5:26:49
31.9%	6375000	-29953.892573892488	299.6561827832374	120	5:26:39
31.9%	6380000	-30272.212734001514	297.5518612557205	120	5:26:29
31.9%	6385000	-30153.73470357404	297.04395106784483	120	5:26:20
31.9%	6390000	-30250.293205849244	300.5896470541325	120	5:26:10
32.0%	6395000	-29753.086332302657	294.10734195408764	120	5:26:00
32.0%	6400000	-30109.990191605146	304.9027624346301	120	5:25:51
32.0%	6405000	-29734.549699439696	294.9707392266243	120	5:25:41
32.0%	6410000	-29995.302050692088	299.94424765817223	120	5:25:31
32.1%	6415000	-29782.567108568066	285.09657460191823	120	5:25:21
32.1%	6420000	-29757.383507466875	298.84975419095576	120	5:25:11
32.1%	6425000	-29874.019644679764	306.96030200711544	120	5:25:02
32.1%	6430000	-29765.57278505026	300.7007585608779	120	5:24:52
32.2%	6435000	-30174.763680948876	305.9302802636515	120	5:24:42
32.2%	6440000	-29990.23255882034	312.55754858147395	120	5:24:33
32.2%	6445000	-30123.985662509775	302.71774028817964	120	5:24:23
32.2%	6450000	-30078.125127746986	290.82097240778967	120	5:24:13
32.3%	6455000	-30012.5781499547	298.84806750019817	120	5:24:04
32.3%	6460000	-29620.399899017444	298.8390951384102	120	5:23:54
32.3%	6465000	-29949.617836887715	294.779902429483	120	5:23:44
32.4%	6470000	-30062.524482001463	301.3172150390186	120	5:23:35
32.4%	6475000	-29991.22000603084	302.6419350022221	120	5:23:25
32.4%	6480000	-30036.300086057163	297.7523855362428	120	5:23:16
32.4%	6485000	-30159.766964234906	299.18438595015675	120	5:23:06
32.5%	6490000	-30007.039798820042	297.0232760252397	120	5:22:56
32.5%	6495000	-30117.19332856295	309.1408748510415	120	5:22:47
32.5%	6500000	-29767.690688021627	304.32583584197494	121	5:22:37
32.5%	6505000	-29858.1564769572	291.85575385893924	121	5:22:27
32.5%	6510000	-30161.030588887283	300.816854991299	121	5:22:18
32.6%	6515000	-29957.08164861967	298.61019137579257	121	5:22:08
32.6%	6520000	-29851.822089109366	286.18506567561815	121	5:21:59
32.6%	6525000	-29856.21354080105	296.1945305968478	121	5:21:49
32.6%	6530000	-30132.768815379997	295.3030865600303	121	5:21:39
32.7%	6535000	-30047.948774742254	297.01947130165615	121	5:21:30
32.7%	6540000	-30136.428447794344	301.9814113504054	121	5:21:20
32.7%	6545000	-29926.366276410612	301.9385462206749	121	5:21:11
32.8%	6550000	-29954.196454355697	303.6833023166387	121	5:21:01
32.8%	6555000	-29920.187812551827	300.03073692322437	121	5:20:51
32.8%	6560000	-30158.647094755637	298.1266466548974	121	5:20:42
32.8%	6565000	-29972.356435914233	300.2359709772751	121	5:20:32
32.9%	6570000	-29931.20971673052	306.17215809525834	121	5:20:23
32.9%	6575000	-29923.75030686418	296.8865437924549	121	5:20:13
32.9%	6580000	-30024.193290024472	303.7459883097181	121	5:20:04
32.9%	6585000	-30193.791551236674	307.9385260076716	121	5:19:54
33.0%	6590000	-30030.98864353745	287.673321942724	121	5:19:45
33.0%	6595000	-29958.948195201112	298.9488318127893	121	5:19:35
33.0%	6600000	-30001.10651704573	294.8281254149619	121	5:19:26
33.0%	6605000	-29940.631901244924	300.9708259276196	121	5:19:16
33.0%	6610000	-29679.02649457907	303.32661151387146	121	5:19:07
33.1%	6615000	-30045.885746142158	300.174402456397	121	5:18:57
33.1%	6620000	-30385.22518029937	301.5378207639082	121	5:18:48
33.1%	6625000	-30198.556084446755	292.880019035095	121	5:18:38
33.1%	6630000	-29963.461282261444	287.3722519804265	121	5:18:29
33.2%	6635000	-29864.37487768964	293.6790017142053	121	5:18:19
33.2%	6640000	-30004.401702482864	288.8741657600613	121	5:18:10
33.2%	6645000	-30256.179668431578	312.8150071900811	121	5:18:00
33.2%	6650000	-30282.263196286367	300.6994228615227	121	5:17:51
33.3%	6655000	-29825.973599894904	302.9559398112429	121	5:17:41
33.3%	6660000	-30105.456116856396	305.9934224965975	121	5:17:32
33.3%	6665000	-30054.051468232094	303.70185373018336	121	5:17:22
33.4%	6670000	-30022.79531398276	299.1038638818343	121	5:17:13
33.4%	6675000	-30261.75028919158	302.7802927555058	121	5:17:03
33.4%	6680000	-29952.50637800424	298.5686094185568	121	5:16:54
33.4%	6685000	-29905.397891783592	299.8399831421058	121	5:16:44
33.5%	6690000	-30073.07314039109	303.3048940575889	121	5:16:35
33.5%	6695000	-30109.993405428802	284.11329492777935	121	5:16:25
33.5%	6700000	-29967.204394116532	296.41116489662664	121	5:16:16
33.5%	6705000	-29998.345815148205	303.55060809521035	121	5:16:06
33.5%	6710000	-29702.576868826494	316.01126036646923	121	5:15:57
33.6%	6715000	-29915.374651091115	299.6466657679833	121	5:15:48
33.6%	6720000	-29649.233917805395	285.87139083839656	121	5:15:38
33.6%	6725000	-29555.50786051841	296.1169711317416	121	5:15:29
33.6%	6730000	-30192.805624731554	291.51025655190676	121	5:15:19
33.7%	6735000	-30120.427089731907	294.11245265178275	121	5:15:10
33.7%	6740000	-29795.98793811581	308.8841521557103	121	5:15:00
33.7%	6745000	-30207.092399253772	307.06325650651115	121	5:14:51
33.8%	6750000	-29887.017944209743	300.2749245861839	121	5:14:41
33.8%	6755000	-29645.31325538992	301.7352544351174	121	5:14:31
33.8%	6760000	-29963.978146160924	313.7394914033192	121	5:14:22
33.8%	6765000	-29961.325648549187	306.347254685313	121	5:14:12
33.9%	6770000	-30215.508775753464	299.139396196649	121	5:14:02
33.9%	6775000	-30101.01104102962	306.9970763986776	121	5:13:52
33.9%	6780000	-29733.688835132954	294.5825139440592	121	5:13:43
33.9%	6785000	-30048.76655244577	294.2125134626665	121	5:13:33
34.0%	6790000	-30207.327297253563	304.965000842677	121	5:13:23
34.0%	6795000	-29657.662579988595	295.435650275066	121	5:13:14
34.0%	6800000	-29878.996988357656	307.6139343001594	121	5:13:04
34.0%	6805000	-29716.968738388445	300.5178263143362	121	5:12:54
34.0%	6810000	-29747.821850924898	295.48577791839796	121	5:12:45
34.1%	6815000	-30238.939164896932	306.1866235870542	121	5:12:35
34.1%	6820000	-29842.82872304562	305.88129613883143	121	5:12:25
34.1%	6825000	-29982.2486767573	290.54127887255925	122	5:12:16
34.1%	6830000	-30045.350536968064	310.8635216104205	122	5:12:06
34.2%	6835000	-29990.233678734337	309.8713709643609	122	5:11:57
34.2%	6840000	-29839.512785502302	296.1416159148562	122	5:11:47
34.2%	6845000	-30164.652875546162	289.8754228928212	122	5:11:37
34.2%	6850000	-29821.509731360013	299.7503362892642	122	5:11:28
34.3%	6855000	-30211.765454986366	296.76692798006775	122	5:11:18
34.3%	6860000	-29828.545324851642	297.6317858072689	122	5:11:08
34.3%	6865000	-30004.755068218976	308.0302686397131	122	5:10:59
34.4%	6870000	-30082.369495952735	302.1944673805157	122	5:10:49
34.4%	6875000	-30112.66696510167	303.3937337783526	122	5:10:40
34.4%	6880000	-29941.720808198093	305.4410982745522	122	5:10:30
34.4%	6885000	-29947.19505198521	311.698616847128	122	5:10:21
34.5%	6890000	-29837.650939928746	288.78381993528797	122	5:10:11
34.5%	6895000	-29990.05186092091	292.53931587037704	122	5:10:01
34.5%	6900000	-30074.60598455358	303.4462252208322	122	5:09:52
34.5%	6905000	-30098.688184972823	301.0162564839906	122	5:09:42
34.5%	6910000	-29936.984952179424	304.4099819806013	122	5:09:33
34.6%	6915000	-30088.648533234984	294.3452923466001	122	5:09:23
34.6%	6920000	-29971.12611860968	301.97867644319695	122	5:09:14
34.6%	6925000	-29864.123032710806	308.2859521457969	122	5:09:04
34.6%	6930000	-30153.947113911825	303.7795934377912	122	5:08:55
34.7%	6935000	-29708.64744407867	296.7555678707009	122	5:08:45
34.7%	6940000	-29609.498311296746	295.51725556460576	122	5:08:36
34.7%	6945000	-29775.56868803347	294.85684319987735	122	5:08:26
34.8%	6950000	-29831.72202735828	292.9005569465312	122	5:08:17
34.8%	6955000	-29725.087981004093	295.6614734797893	122	5:08:08
34.8%	6960000	-29975.40283178707	310.3657433918104	122	5:07:59
34.8%	6965000	-29945.03595631462	303.32826849936754	122	5:07:50
34.9%	6970000	-30017.337132531946	291.78870022380374	122	5:07:41
34.9%	6975000	-30003.373594793316	300.4518778940163	122	5:07:31
34.9%	6980000	-29868.02656867035	297.58824067909825	122	5:07:22
34.9%	6985000	-29955.1472350462	299.32730466611355	122	5:07:13
35.0%	6990000	-30095.897902831726	302.0253680619558	122	5:07:04
35.0%	6995000	-30213.939494134975	298.4186369003564	122	5:06:55
35.0%	7000000	-29960.539978761866	315.86174125616253	122	5:06:46
35.0%	7005000	-29888.07765659227	304.15244841353496	122	5:06:37
35.0%	7010000	-29947.07268400665	303.4517753778551	122	5:06:29
35.1%	7015000	-30181.328963282285	308.0507119296135	122	5:06:20
35.1%	7020000	-29983.46828491686	307.39208240510186	122	5:06:11
35.1%	7025000	-30059.6510881359	294.43866044894895	122	5:06:02
35.1%	7030000	-29996.71207324622	299.40748280421747	122	5:05:53
35.2%	7035000	-29920.3118458658	303.00315816855397	122	5:05:44
35.2%	7040000	-29724.6320715622	294.8919002378945	122	5:05:35
35.2%	7045000	-30136.81789072766	294.73286087706356	122	5:05:26
35.2%	7050000	-30006.61988749483	305.2419214763435	122	5:05:18
35.3%	7055000	-30321.37620458982	300.6314821434282	122	5:05:09
35.3%	7060000	-30188.983101924852	296.1378046677259	122	5:05:00
35.3%	7065000	-29864.299726450612	303.3405717895223	122	5:04:51
35.4%	7070000	-29614.46072009494	298.3735273708098	122	5:04:42
35.4%	7075000	-30007.96299824628	288.8408648993712	122	5:04:33
35.4%	7080000	-29941.445337686193	289.5956625568101	122	5:04:25
35.4%	7085000	-30279.09589468909	292.68735704254163	122	5:04:16
35.5%	7090000	-29712.988293736475	298.13706362847665	122	5:04:07
35.5%	7095000	-30061.570540284214	308.1075459832376	122	5:03:58
35.5%	7100000	-30075.81882502939	301.3680020702009	122	5:03:50
35.5%	7105000	-30123.72078618841	299.1809836970228	122	5:03:41
35.5%	7110000	-30064.586512991722	295.9772949966773	122	5:03:32
35.6%	7115000	-30160.032533485064	302.9580811133097	122	5:03:23
35.6%	7120000	-29928.579168459575	297.0356882570505	122	5:03:15
35.6%	7125000	-30217.69707519494	288.4115419868505	122	5:03:06
35.6%	7130000	-29984.60249174718	310.4843746960403	122	5:02:57
35.7%	7135000	-29979.33779672737	298.7035324001946	122	5:02:48
35.7%	7140000	-30280.03914771814	298.6755741037892	122	5:02:40
35.7%	7145000	-30159.794172961032	304.59970044510743	122	5:02:31
35.8%	7150000	-30045.84027924796	317.9974250300678	122	5:02:22
35.8%	7155000	-30028.956043932238	300.7948844770489	122	5:02:13
35.8%	7160000	-30152.830331241363	283.3351608397667	122	5:02:05
35.8%	7165000	-29920.037199402257	294.0074993662076	122	5:01:56
35.9%	7170000	-29809.95212968436	301.61560494383264	122	5:01:47
35.9%	7175000	-29890.011880304693	296.20730345775416	122	5:01:38
35.9%	7180000	-30163.42644370708	298.11771750251194	122	5:01:30
35.9%	7185000	-29838.351117049955	307.1855319106398	122	5:01:21
36.0%	7190000	-29897.37335160555	310.05176632118133	122	5:01:12
36.0%	7195000	-30005.96908038162	299.9386604032271	122	5:01:04
36.0%	7200000	-30128.435280141333	296.04320073211466	123	5:00:55
36.0%	7205000	-30049.369150428014	305.8943566269547	123	5:00:46
36.0%	7210000	-30144.69871212216	291.3318016277155	123	5:00:38
36.1%	7215000	-30106.665840554575	308.70644080506986	123	5:00:29
36.1%	7220000	-29941.04732283973	307.40533192777366	123	5:00:20
36.1%	7225000	-30227.638581763225	315.51773693984535	123	5:00:11
36.1%	7230000	-29913.73711837287	302.78596573571326	123	5:00:03
36.2%	7235000	-30107.490164734772	291.48489450852384	123	4:59:54
36.2%	7240000	-29871.336038532143	294.52623707946856	123	4:59:45
36.2%	7245000	-29890.11190255906	303.3527692561438	123	4:59:36
36.2%	7250000	-29716.163323994086	291.81206019854744	123	4:59:28
36.3%	7255000	-29806.73225224935	303.24643574837097	123	4:59:19
36.3%	7260000	-29948.85068557522	301.03697991608715	123	4:59:10
36.3%	7265000	-29960.38776757379	298.9694085501447	123	4:59:02
36.4%	7270000	-29810.313664306945	299.85040149178064	123	4:58:53
36.4%	7275000	-29824.9951887262	278.40167039195615	123	4:58:44
36.4%	7280000	-29977.225866678258	307.04819970747945	123	4:58:35
36.4%	7285000	-29701.597016919288	303.6673864692707	123	4:58:27
36.5%	7290000	-29935.883941752458	293.946242359368	123	4:58:18
36.5%	7295000	-29794.762345037336	289.7364931974306	123	4:58:10
36.5%	7300000	-29888.03237387078	288.77742261824176	123	4:58:01
36.5%	7305000	-29846.992453278886	298.6294084343463	123	4:57:52
36.5%	7310000	-30118.72154898825	296.8530890054723	123	4:57:43
36.6%	7315000	-29855.44262304707	306.5919892864274	123	4:57:35
36.6%	7320000	-29931.908361069363	293.73347510662796	123	4:57:26
36.6%	7325000	-30253.004876435967	297.3099544806703	123	4:57:18
36.6%	7330000	-30131.382425663527	297.5628889347091	123	4:57:09
36.7%	7335000	-29922.608382204577	304.9739540821192	123	4:57:00
36.7%	7340000	-29882.50013543741	290.09825580812605	123	4:56:52
36.7%	7345000	-30047.421057439293	293.21763162374765	123	4:56:43
36.8%	7350000	-30217.99014452481	296.0687090178009	123	4:56:34
36.8%	7355000	-29789.226774017676	296.20138822199806	123	4:56:26
36.8%	7360000	-30030.792584550014	294.06946576924173	123	4:56:17
36.8%	7365000	-29793.14376860301	303.9597235446591	123	4:56:08
36.9%	7370000	-29831.65860502227	299.72578031596066	123	4:56:00
36.9%	7375000	-30217.84244509897	303.61386064597747	123	4:55:51
36.9%	7380000	-29771.164575060393	296.6491291345575	123	4:55:43
36.9%	7385000	-30019.833048694243	291.01732807403806	123	4:55:34
37.0%	7390000	-29920.567224710918	301.43496446169553	123	4:55:26
37.0%	7395000	-29950.104667284846	300.698812320878	123	4:55:17
37.0%	7400000	-30270.755802526197	311.32338373475346	123	4:55:08
37.0%	7405000	-29805.11482412624	304.6041752410819	123	4:55:00
37.0%	7410000	-29806.8636834746	305.58902096194174	123	4:54:51
37.1%	7415000	-29883.112066869566	300.14603232412173	123	4:54:43
37.1%	7420000	-29563.615478480002	301.8120707254262	123	4:54:34
37.1%	7425000	-30130.208401862037	291.14858961703976	123	4:54:25
37.1%	7430000	-29949.603405118192	309.6146938714628	123	4:54:17
37.2%	7435000	-30028.349871434126	302.66748236543486	123	4:54:08
37.2%	7440000	-29699.65438730782	305.8290671118009	123	4:54:00
37.2%	7445000	-29723.240089107683	298.2282584784952	123	4:53:51
37.2%	7450000	-29745.467098222638	302.1291707051185	123	4:53:43
37.3%	7455000	-30021.17107441774	306.25556564147524	123	4:53:34
37.3%	7460000	-29925.631535878812	287.13735676139396	123	4:53:26
37.3%	7465000	-30128.081769804965	303.10207765611153	123	4:53:17
37.4%	7470000	-30008.45246174952	294.07058110000514	123	4:53:09
37.4%	7475000	-30057.185353301902	303.5062665494436	123	4:53:00
37.4%	7480000	-30062.10779093107	303.60419501541264	123	4:52:51
37.4%	7485000	-30338.651161932125	312.4875346190021	123	4:52:43
37.5%	7490000	-29844.74927028705	291.930146923383	123	4:52:34
37.5%	7495000	-29822.48468133487	308.16347050102314	123	4:52:26
37.5%	7500000	-30167.4150109411	306.3138421227384	123	4:52:17
37.5%	7505000	-30247.365953576227	297.2091962633283	123	4:52:09
37.5%	7510000	-30050.407894245378	308.36333999755067	123	4:52:00
37.6%	7515000	-29686.323279445875	291.644194937918	123	4:51:52
37.6%	7520000	-29698.930996299896	308.10997173764434	123	4:51:43
37.6%	7525000	-30231.476914240775	305.073106502021	123	4:51:35
37.6%	7530000	-30115.006339503016	306.04529058253564	123	4:51:26
37.7%	7535000	-29960.29030887835	312.6291183986341	123	4:51:18
37.7%	7540000	-30100.204343502584	300.85194118302104	123	4:51:09
37.7%	7545000	-29769.49790830305	304.2533748242708	123	4:51:01
37.8%	7550000	-29993.862429156638	306.04706605648056	123	4:50:52
37.8%	7555000	-29935.39731266888	296.1094598646281	123	4:50:43
37.8%	7560000	-29976.008138880396	303.6555439985669	123	4:50:35
37.8%	7565000	-29921.548438434518	309.417134115508	123	4:50:26
37.9%	7570000	-29703.145102214214	303.46382428086815	123	4:50:18
37.9%	7575000	-30283.156822490855	294.32155970235885	123	4:50:09
37.9%	7580000	-30110.175008248887	304.77190789038525	123	4:50:01
37.9%	7585000	-30002.989496639406	310.08511869986074	123	4:49:53
38.0%	7590000	-29939.110048423434	304.36504180698313	123	4:49:44
38.0%	7595000	-29692.540682105348	302.26761649150455	123	4:49:36
38.0%	7600000	-30030.034824409668	308.4405306468959	123	4:49:27
38.0%	7605000	-29877.64768561849	289.3272904763188	123	4:49:19
38.0%	7610000	-29937.329352751607	295.40607718322974	123	4:49:10
38.1%	7615000	-30113.9262462662	302.60974167215426	123	4:49:02
38.1%	7620000	-30067.29711237413	297.01181808552286	123	4:48:54
38.1%	7625000	-30094.763466593897	294.96639486615334	123	4:48:45
38.1%	7630000	-30171.571311587963	302.2171747505535	123	4:48:37
38.2%	7635000	-29846.475867850153	304.9521900370906	123	4:48:28
38.2%	7640000	-29788.680365402834	298.8031151062289	123	4:48:20
38.2%	7645000	-29975.97029468033	293.77114967361433	123	4:48:11
38.2%	7650000	-29819.318814920785	285.4073702362286	123	4:48:03
38.3%	7655000	-29644.843648331153	293.36700881870036	123	4:47:54
38.3%	7660000	-29976.10743545869	314.8106992728109	123	4:47:46
38.3%	7665000	-30200.035464253306	296.3875099784511	124	4:47:37
38.4%	7670000	-30174.88167914137	296.290594723254	124	4:47:29
38.4%	7675000	-29905.24795257533	289.03487367929785	124	4:47:20
38.4%	7680000	-30117.254634069628	299.3616379077043	124	4:47:12
38.4%	7685000	-29906.288579082146	296.2840538732409	124	4:47:04
38.5%	7690000	-30069.7056566143	298.39597191899935	124	4:46:55
38.5%	7695000	-30002.647104798496	308.9480737090026	124	4:46:47
38.5%	7700000	-29973.03447891251	299.05860228211617	124	4:46:38
38.5%	7705000	-29973.11057124252	292.0087630144722	124	4:46:30
38.5%	7710000	-30057.95175908215	297.10294470463333	124	4:46:21
38.6%	7715000	-29909.173550113657	303.11020882135995	124	4:46:13
38.6%	7720000	-30144.736949212558	299.39019109554187	124	4:46:05
38.6%	7725000	-29678.52661115778	304.7196214257195	124	4:45:56
