#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Time Remaining"
24630.0%	4926000	-320999.6204822445	302.70775904540466	18.9	11:33:09
24635.0%	4927000	-320845.08447274426	301.9529407054613	18.9	11:33:00
24640.0%	4928000	-319979.34622947965	299.5083948158504	18.9	11:32:51
24645.0%	4929000	-319617.17823676136	298.20058421922306	18.9	11:32:43
24650.0%	4930000	-319677.53718058136	302.0660703939651	18.9	11:32:33
24655.0%	4931000	-319576.8518598126	299.85791256387597	18.9	11:32:24
24660.0%	4932000	-320642.4767787105	301.99106987795943	18.9	11:32:16
24665.0%	4933000	-321025.6812746045	299.42758485894404	18.9	11:32:06
24670.0%	4934000	-320700.47984060016	298.1777760294987	18.9	11:31:57
24675.0%	4935000	-320888.2367530365	299.6425233084956	18.9	11:31:49
24680.0%	4936000	-321476.18810766167	300.59673400379364	18.9	11:31:39
24685.0%	4937000	-320663.8922425825	301.35220493911027	18.9	11:31:31
24690.0%	4938000	-320726.1899528175	300.2959779965995	18.9	11:31:22
24695.0%	4939000	-320653.5420952169	301.26433912346977	18.9	11:31:12
24700.0%	4940000	-320331.77839490236	296.84383178930767	18.9	11:31:04
24705.0%	4941000	-320461.8322591246	301.3732079521258	18.9	11:30:55
24710.0%	4942000	-321207.3720585117	297.59241989086826	18.9	11:30:45
24715.0%	4943000	-321120.79195303423	296.04909536881	18.9	11:30:37
24720.0%	4944000	-320859.43784427876	299.3587351529132	18.9	11:30:28
24725.0%	4945000	-320826.37040429073	301.6848187917072	18.9	11:30:19
24730.0%	4946000	-320582.6898615656	299.9772266847759	18.9	11:30:10
24735.0%	4947000	-320547.7661328907	301.22992641713915	18.9	11:30:01
24740.0%	4948000	-320451.37266886444	298.0106711172239	18.9	11:29:52
24745.0%	4949000	-320658.00998849375	301.455973116551	18.9	11:29:43
24750.0%	4950000	-321060.65596592636	302.2825735114413	18.9	11:29:34
24755.0%	4951000	-321821.97503300966	304.4166148720533	18.9	11:29:25
24760.0%	4952000	-320264.10618561064	297.50427952131747	18.9	11:29:16
24765.0%	4953000	-320608.142831228	302.45634675930654	18.9	11:29:07
24770.0%	4954000	-319860.27644297085	297.45900852636015	18.9	11:28:58
24775.0%	4955000	-320734.0041701249	299.97487719527487	18.9	11:28:49
24780.0%	4956000	-320436.8918114258	299.86702555873626	18.9	11:28:40
24785.0%	4957000	-321424.51922632754	299.66332785873124	18.9	11:28:31
24790.0%	4958000	-320320.43457673676	299.255079399683	18.9	11:28:22
24795.0%	4959000	-319606.3270738288	302.08448231130245	18.9	11:28:13
24800.0%	4960000	-319429.26606604806	299.3620325136462	18.9	11:28:04
24805.0%	4961000	-320306.7141379451	300.2108562064088	18.9	11:27:55
24810.0%	4962000	-320619.67157814256	300.71908876061025	18.9	11:27:46
24815.0%	4963000	-320388.8954334706	299.85907566185324	18.9	11:27:37
24820.0%	4964000	-320940.8421217762	300.6628922155073	18.9	11:27:28
24825.0%	4965000	-320785.6820751247	299.13412429678664	18.9	11:27:19
24830.0%	4966000	-320897.2819989461	300.1473944669134	18.9	11:27:10
24835.0%	4967000	-319862.70996816666	302.8825614227098	18.9	11:27:01
24840.0%	4968000	-320564.73125146516	302.50781942470803	18.9	11:26:52
24845.0%	4969000	-320912.47095764754	299.62812540421635	18.9	11:26:43
24850.0%	4970000	-320286.11547973263	302.4443649715994	18.9	11:26:34
24855.0%	4971000	-321598.951683366	305.4161059042751	18.9	11:26:25
24860.0%	4972000	-320766.7962222735	302.24372184781544	18.9	11:26:16
24865.0%	4973000	-320013.3493524033	300.16421239127726	18.9	11:26:07
24870.0%	4974000	-319940.746416301	301.74861277054515	18.9	11:25:58
24875.0%	4975000	-320732.58391122334	299.82477236611453	18.9	11:25:49
24880.0%	4976000	-320451.65933811944	301.7531329566275	18.9	11:25:40
24885.0%	4977000	-319838.3225463934	299.536323209846	18.9	11:25:31
24890.0%	4978000	-320150.9200360128	299.3110744550665	18.9	11:25:22
24895.0%	4979000	-320531.5743854104	296.21591089429046	18.9	11:25:13
24900.0%	4980000	-320757.71586279315	302.5032105544257	18.9	11:25:05
24905.0%	4981000	-320580.20723582595	301.19156461701857	18.9	11:24:55
24910.0%	4982000	-320943.25799540104	299.79994061032727	18.9	11:24:46
24915.0%	4983000	-320806.47760200035	299.7575446533263	18.9	11:24:38
24920.0%	4984000	-320532.95874987566	299.39458913359215	18.9	11:24:28
24925.0%	4985000	-321907.40265845484	299.56630838971057	18.9	11:24:19
24930.0%	4986000	-320125.6714547693	299.6634921510401	18.9	11:24:11
24935.0%	4987000	-319990.3926902476	301.87587266301745	18.9	11:24:01
24940.0%	4988000	-319922.68549357774	298.8866936498398	18.9	11:23:52
24945.0%	4989000	-320628.4102027754	301.14026518322174	18.9	11:23:44
24950.0%	4990000	-321021.80083943135	299.2334482251339	18.9	11:23:34
24955.0%	4991000	-320906.0942111786	301.1596928693465	18.9	11:23:26
24960.0%	4992000	-321045.07933729724	295.6215948867422	18.9	11:23:17
24965.0%	4993000	-320485.1703712116	296.71142805306437	18.9	11:23:07
24970.0%	4994000	-320759.9515175251	300.9967350343484	18.9	11:22:59
24975.0%	4995000	-321565.3460836371	295.8294474618614	18.9	11:22:50
24980.0%	4996000	-320385.71540629445	302.18605349782706	18.9	11:22:40
24985.0%	4997000	-319732.1523938533	303.15113336315204	18.9	11:22:32
24990.0%	4998000	-319914.0296731279	301.3942960195988	18.9	11:22:23
24995.0%	4999000	-319917.2153219287	299.5919166316398	18.9	11:22:14
25000.0%	5000000	-320722.71017611655	299.121973799471	18.9	11:22:05
25005.0%	5001000	-320660.5922218715	300.4191876238248	18.9	11:21:56
25010.0%	5002000	-320089.66649078834	298.8937483824268	18.9	11:21:46
25015.0%	5003000	-321553.69376019225	300.8111680084991	18.9	11:21:38
25020.0%	5004000	-319895.4400507796	301.44674521116434	18.9	11:21:29
25025.0%	5005000	-320117.0424594376	301.38014492052326	18.9	11:21:19
25030.0%	5006000	-319683.384206004	300.48689989886174	18.9	11:21:11
25035.0%	5007000	-320506.6498807452	298.51816995265926	18.9	11:21:02
25040.0%	5008000	-320747.6072024272	303.1403497275102	18.9	11:20:53
25045.0%	5009000	-319596.23153197044	298.84445990599653	18.9	11:20:44
25050.0%	5010000	-321377.5965592975	299.72846067785486	18.9	11:20:35
25055.0%	5011000	-319930.2932291373	299.8060331586074	18.9	11:20:26
25060.0%	5012000	-320671.1470555919	296.9204130077786	18.9	11:20:17
25065.0%	5013000	-320811.34919116483	297.853542678031	18.9	11:20:08
25070.0%	5014000	-321066.2784517857	301.42127126186585	18.9	11:19:59
25075.0%	5015000	-321109.2774015472	299.96931372370494	18.9	11:19:50
25080.0%	5016000	-319930.64965046174	300.0132305063726	18.9	11:19:41
25085.0%	5017000	-320851.29208769463	304.4814726903164	18.9	11:19:32
25090.0%	5018000	-319833.0198778573	298.18077791984507	18.9	11:19:23
25095.0%	5019000	-321112.3135626167	300.3984650725543	18.9	11:19:14
25100.0%	5020000	-320107.17604640615	300.17886008325263	18.9	11:19:05
25105.0%	5021000	-320106.7161446903	300.01560638913315	18.9	11:18:56
25110.0%	5022000	-320908.44510685187	300.8572026355343	18.9	11:18:47
25115.0%	5023000	-321750.70518956706	297.8440559445689	18.9	11:18:38
25120.0%	5024000	-320750.60793420323	297.4902731532782	18.9	11:18:29
25125.0%	5025000	-321504.40070612147	300.399867281946	18.9	11:18:20
25130.0%	5026000	-322238.01343446434	302.1881233038702	18.9	11:18:11
25135.0%	5027000	-321284.7294597726	300.34509097540496	18.9	11:18:02
25140.0%	5028000	-320906.3862001824	298.879088597278	18.9	11:17:53
25145.0%	5029000	-321150.764096759	298.3165848261727	18.9	11:17:44
25150.0%	5030000	-321676.5264770414	298.1689782702054	18.9	11:17:35
25155.0%	5031000	-321334.7514317478	297.85575188618054	18.9	11:17:26
25160.0%	5032000	-320559.2292481554	303.3490181414272	18.9	11:17:17
25165.0%	5033000	-320056.6392398109	298.8115365684734	18.9	11:17:08
25170.0%	5034000	-320533.12559918384	299.5306545266969	18.9	11:16:59
25175.0%	5035000	-320420.20263168635	299.49046503676976	18.9	11:16:50
25180.0%	5036000	-320912.7241814162	299.30565339886823	18.9	11:16:41
25185.0%	5037000	-320537.18361774716	301.189408325189	18.9	11:16:32
25190.0%	5038000	-320887.6436733855	303.7408016627259	18.9	11:16:23
25195.0%	5039000	-320865.6683920522	299.68061773180716	18.9	11:16:14
25200.0%	5040000	-320903.2128664248	299.114418299522	18.9	11:16:05
25205.0%	5041000	-320612.1062217052	303.79204819031315	18.9	11:15:56
25210.0%	5042000	-321140.63965612487	303.5915487773993	18.9	11:15:47
25215.0%	5043000	-320905.5640784791	301.99394955325755	18.9	11:15:39
25220.0%	5044000	-320726.9254389666	296.3766554528191	18.9	11:15:29
25225.0%	5045000	-320578.6823392424	299.7455944694554	18.9	11:15:20
25230.0%	5046000	-320056.12166835996	302.20904337923685	18.9	11:15:12
25235.0%	5047000	-320595.2057185832	299.6115775947802	18.9	11:15:02
25240.0%	5048000	-320643.11204155325	299.47080316618536	18.9	11:14:53
25245.0%	5049000	-320028.7496989628	300.27581119135107	18.9	11:14:45
25250.0%	5050000	-320450.5085803	296.9277751899746	18.9	11:14:35
25255.0%	5051000	-320957.78527711635	297.7095198578601	18.9	11:14:26
25260.0%	5052000	-320938.88795356406	300.8786257456477	18.9	11:14:18
25265.0%	5053000	-321080.7744839459	299.3266495279598	18.9	11:14:08
25270.0%	5054000	-321184.5720055341	299.98020742486824	18.9	11:13:59
25275.0%	5055000	-319878.2671149594	301.2628616482684	18.9	11:13:51
25280.0%	5056000	-321146.89544072235	300.57239384182424	18.9	11:13:41
25285.0%	5057000	-320892.34690554906	299.1942258842061	18.9	11:13:33
25290.0%	5058000	-319993.7443348763	301.2105749011018	18.9	11:13:24
25295.0%	5059000	-320348.6100961941	303.2070476070467	18.9	11:13:14
25300.0%	5060000	-320052.05508974823	300.5961086462528	18.9	11:13:06
25305.0%	5061000	-319329.68353746645	299.251730788904	18.9	11:12:57
25310.0%	5062000	-320536.1013329532	301.50424795252997	18.9	11:12:47
25315.0%	5063000	-320689.90515977377	298.43841914063097	18.9	11:12:39
25320.0%	5064000	-320909.7465257251	299.3951937627195	18.9	11:12:30
25325.0%	5065000	-321559.0748013172	300.0810360873405	18.9	11:12:21
25330.0%	5066000	-321316.83113107574	297.5071869986086	18.9	11:12:12
25335.0%	5067000	-320224.44664739026	299.85916745446565	18.9	11:12:03
25340.0%	5068000	-321019.3268776131	303.28862562296496	18.9	11:11:54
25345.0%	5069000	-320463.6243215054	301.39867621596005	18.9	11:11:45
25350.0%	5070000	-320600.17296967213	301.4875380675606	18.9	11:11:36
25355.0%	5071000	-320275.80403123656	298.3036938126901	18.9	11:11:27
25360.0%	5072000	-320744.7288885487	299.95322496701266	18.9	11:11:18
25365.0%	5073000	-320087.9938529795	302.5681303746496	18.9	11:11:09
25370.0%	5074000	-321249.8982961746	298.60556524594915	18.9	11:11:00
25375.0%	5075000	-320756.7133827461	300.3018857643192	18.9	11:10:51
25380.0%	5076000	-320527.9656923702	302.3238926952742	18.9	11:10:42
25385.0%	5077000	-319893.200161068	299.3442030995858	18.9	11:10:33
25390.0%	5078000	-320564.8840496701	301.8390535573282	18.9	11:10:24
25395.0%	5079000	-320206.8787642785	300.3713851887552	18.9	11:10:15
25400.0%	5080000	-321150.39350357186	299.48552774990793	18.9	11:10:06
25405.0%	5081000	-321127.17968711606	302.6758632509694	18.9	11:09:57
25410.0%	5082000	-321443.29237053427	297.9155220633667	18.9	11:09:48
25415.0%	5083000	-321184.8647054604	299.3467866728795	18.9	11:09:39
25420.0%	5084000	-319153.64339087787	298.2099725000722	18.9	11:09:30
25425.0%	5085000	-321751.8180524765	300.39373455577606	18.9	11:09:21
25430.0%	5086000	-321935.6640149446	301.96171467874785	18.9	11:09:12
25435.0%	5087000	-320255.9050282063	301.0053477412123	18.9	11:09:03
25440.0%	5088000	-320969.51697687875	298.6646557269702	18.9	11:08:54
25445.0%	5089000	-320193.4173524522	301.5035865767566	18.9	11:08:45
25450.0%	5090000	-320298.0049738805	300.4275393888853	18.9	11:08:36
25455.0%	5091000	-320324.07543331943	298.8283691073962	18.9	11:08:27
25460.0%	5092000	-321627.6734664785	297.0364398740478	18.9	11:08:18
25465.0%	5093000	-321119.745214212	297.7190836636129	18.9	11:08:09
25470.0%	5094000	-321044.7404835294	300.06371725058824	18.9	11:08:00
25475.0%	5095000	-321293.350415698	300.57979278311717	18.9	11:07:51
25480.0%	5096000	-321438.07136778417	298.45616840471166	18.9	11:07:42
25485.0%	5097000	-321709.13101048116	305.0150036547515	18.9	11:07:33
25490.0%	5098000	-320037.94340992207	297.111602942244	18.9	11:07:24
25495.0%	5099000	-320345.15255693137	299.0873887615581	18.9	11:07:15
25500.0%	5100000	-320860.5293936264	298.1499910201112	18.9	11:07:06
25505.0%	5101000	-320246.1932289237	299.67382022365155	18.9	11:06:57
25510.0%	5102000	-319878.153227743	302.05754368573014	18.9	11:06:48
25515.0%	5103000	-321341.8653969739	303.4172565965792	18.9	11:06:39
25520.0%	5104000	-320731.879510632	299.730774786066	18.9	11:06:30
25525.0%	5105000	-319881.4232102288	300.893219704281	18.9	11:06:21
25530.0%	5106000	-320240.42322317464	299.05274379788983	18.9	11:06:12
25535.0%	5107000	-320894.3028241701	298.6673678675517	18.9	11:06:03
25540.0%	5108000	-320754.16457023984	300.33200641103184	18.9	11:05:54
25545.0%	5109000	-320738.9950171439	302.03512553843484	18.9	11:05:45
25550.0%	5110000	-321124.7226236088	300.7796689099072	18.9	11:05:36
25555.0%	5111000	-320598.3937506252	300.968497563085	18.9	11:05:27
25560.0%	5112000	-322119.41238716803	303.6712227343802	18.9	11:05:18
25565.0%	5113000	-320418.6051899248	300.470393680179	18.9	11:05:09
25570.0%	5114000	-320889.05688047665	301.47971653212807	18.9	11:05:00
25575.0%	5115000	-321158.8132860733	302.646465100102	18.9	11:04:51
25580.0%	5116000	-321490.99887340865	302.43476686421604	18.9	11:04:42
25585.0%	5117000	-320383.4757944476	299.60846024026824	18.9	11:04:33
25590.0%	5118000	-320450.50418144045	295.8513567449971	18.9	11:04:25
25595.0%	5119000	-321248.3338849752	300.97656346038906	18.9	11:04:15
25600.0%	5120000	-321078.24651119765	301.12535584603626	18.9	11:04:06
25605.0%	5121000	-320170.73962658574	302.91465192819265	18.9	11:03:58
25610.0%	5122000	-320456.646895702	298.5836245873253	18.9	11:03:48
25615.0%	5123000	-320165.86293204385	300.5016920332467	18.9	11:03:39
25620.0%	5124000	-321084.2201005416	299.6888843087022	18.9	11:03:31
25625.0%	5125000	-319894.29877301585	301.177856107663	18.9	11:03:21
25630.0%	5126000	-320091.93962847977	300.3418624561633	18.9	11:03:12
25635.0%	5127000	-320206.4380899449	301.3996514130678	18.9	11:03:04
25640.0%	5128000	-320302.8412385306	301.77831053729716	18.9	11:02:54
25645.0%	5129000	-320308.26076346845	302.57151939515546	18.9	11:02:46
25650.0%	5130000	-320344.29596866504	300.18336923120404	18.9	11:02:37
25655.0%	5131000	-320971.4374271373	300.6134737963326	18.9	11:02:27
25660.0%	5132000	-320362.85909529356	300.22547100887937	18.9	11:02:19
25665.0%	5133000	-320309.7952069042	301.5799847288982	18.9	11:02:10
25670.0%	5134000	-320830.14573228545	300.0331089724225	18.9	11:02:00
25675.0%	5135000	-320828.23498206306	300.2159285036981	18.9	11:01:52
25680.0%	5136000	-321025.83128976356	298.4554006030582	18.9	11:01:43
25685.0%	5137000	-320953.32714879233	296.91392860831525	18.9	11:01:33
25690.0%	5138000	-320743.77662894735	298.03922749751985	18.9	11:01:25
25695.0%	5139000	-320048.5619791148	298.44008726416575	18.9	11:01:16
25700.0%	5140000	-320694.3967510676	299.2208312721909	18.9	11:01:07
25705.0%	5141000	-319916.6027635301	300.2328487831998	18.9	11:00:58
25710.0%	5142000	-320545.3660692787	300.07302944942	18.9	11:00:49
25715.0%	5143000	-320026.2411002829	300.9005020343516	18.9	11:00:40
25720.0%	5144000	-319577.78322537313	301.0484445578015	18.9	11:00:31
25725.0%	5145000	-320628.0044102068	295.59251551680893	18.9	11:00:22
25730.0%	5146000	-321012.0858173799	300.4470722102582	18.9	11:00:13
25735.0%	5147000	-320033.2410884148	300.85921094491044	18.9	11:00:04
25740.0%	5148000	-320440.7454898956	301.12238696137825	18.9	10:59:55
25745.0%	5149000	-319860.48728324636	299.07473634235464	18.9	10:59:46
25750.0%	5150000	-320572.64078464825	297.27313904690254	18.9	10:59:37
25755.0%	5151000	-321201.1925802857	302.840579440386	18.9	10:59:28
25760.0%	5152000	-320808.1629572981	298.77005693753046	18.9	10:59:19
25765.0%	5153000	-320294.7733930843	295.0195640506611	18.9	10:59:10
25770.0%	5154000	-321148.8171273931	299.45516749825	18.9	10:59:01
25775.0%	5155000	-321342.74401170295	297.828503493677	18.9	10:58:52
25780.0%	5156000	-321122.97107769037	298.1737906198784	18.9	10:58:43
25785.0%	5157000	-321150.2281983865	298.30093244261866	18.9	10:58:34
25790.0%	5158000	-320942.0293037263	302.4902741357266	18.9	10:58:25
25795.0%	5159000	-320755.88743152213	301.7316614680365	18.9	10:58:16
25800.0%	5160000	-320919.3669363486	299.8649304169628	18.9	10:58:07
25805.0%	5161000	-320815.64176811813	299.49951423708694	18.9	10:57:58
25810.0%	5162000	-320820.00532739563	297.2758712395689	18.9	10:57:49
25815.0%	5163000	-320419.62453570054	298.65277193649854	18.9	10:57:40
25820.0%	5164000	-320448.3386796904	301.2256188298634	18.9	10:57:31
25825.0%	5165000	-320298.5050649736	297.4859373303229	18.9	10:57:22
25830.0%	5166000	-319595.56542844	296.0325632460182	18.9	10:57:13
25835.0%	5167000	-320451.92582710483	301.6017002536265	18.9	10:57:04
25840.0%	5168000	-320585.69458835013	299.4334912092162	18.9	10:56:55
25845.0%	5169000	-320298.41762353363	299.90653049519153	18.9	10:56:46
25850.0%	5170000	-320180.3404396323	298.21849863735474	18.9	10:56:37
25855.0%	5171000	-321006.0421618661	303.07746193300056	18.9	10:56:28
25860.0%	5172000	-320830.0700461988	305.24480835169544	18.9	10:56:19
25865.0%	5173000	-320572.3365426932	297.4016419276686	18.9	10:56:10
25870.0%	5174000	-320663.7951565648	297.350032625453	18.9	10:56:01
25875.0%	5175000	-321640.2000979178	301.7885466036639	18.9	10:55:52
25880.0%	5176000	-320999.0275348006	300.7907629104306	18.9	10:55:43
25885.0%	5177000	-320934.68522978225	297.8810946129669	18.9	10:55:34
25890.0%	5178000	-320590.7117502566	299.7647232361072	18.9	10:55:25
25895.0%	5179000	-320195.15745051997	300.58400909605274	18.9	10:55:16
25900.0%	5180000	-320648.1284351342	297.1685793882031	18.9	10:55:07
25905.0%	5181000	-319586.1738884845	296.2696613247215	18.9	10:54:59
25910.0%	5182000	-320259.6776329379	299.6223776034431	18.9	10:54:49
25915.0%	5183000	-320833.09633824695	304.9002603078838	18.9	10:54:40
25920.0%	5184000	-320334.1383425866	300.75788638618906	18.9	10:54:32
25925.0%	5185000	-320832.1749771838	303.28890651565183	18.9	10:54:22
25930.0%	5186000	-321249.1081539134	299.46644908020465	18.9	10:54:13
25935.0%	5187000	-321067.00337160775	301.4075697039593	18.9	10:54:05
25940.0%	5188000	-320666.5588297434	299.865274746662	18.9	10:53:55
25945.0%	5189000	-321104.28599746316	302.2786355770191	18.9	10:53:47
25950.0%	5190000	-319937.47249339544	299.5274896443523	18.9	10:53:38
25955.0%	5191000	-320434.36040784	304.9031056280996	18.9	10:53:28
25960.0%	5192000	-320625.31013272144	299.4171360967804	18.9	10:53:20
25965.0%	5193000	-320884.81728713936	302.8462650322622	18.9	10:53:11
25970.0%	5194000	-321016.7681424606	302.6871162742983	18.9	10:53:01
25975.0%	5195000	-320657.5038277791	298.75877809598876	18.9	10:52:53
25980.0%	5196000	-320468.8276181356	299.5214788268326	18.9	10:52:44
25985.0%	5197000	-321227.25110104796	300.5490369500292	18.9	10:52:34
25990.0%	5198000	-320239.6138670407	298.08927722010856	18.9	10:52:26
25995.0%	5199000	-320955.26153912465	300.70645268756584	18.9	10:52:17
26000.0%	5200000	-321072.98978344584	301.0267746760522	18.9	10:52:07
26005.0%	5201000	-320824.93108214694	299.5859696110968	18.9	10:51:58
26010.0%	5202000	-321414.61022536503	299.7721507433763	18.9	10:51:50
26015.0%	5203000	-320288.92238890124	299.8197719485879	18.9	10:51:40
26020.0%	5204000	-320831.0865137542	297.25906688733573	18.9	10:51:31
26025.0%	5205000	-319884.16715711355	295.27525761001993	18.9	10:51:23
26030.0%	5206000	-321390.7366624307	299.3988797778012	18.9	10:51:13
26035.0%	5207000	-321683.7998720929	298.00150870278344	18.9	10:51:05
26040.0%	5208000	-321329.46475238143	298.6904177593025	18.9	10:50:56
26045.0%	5209000	-321154.030776646	300.81431897080637	18.9	10:50:46
26050.0%	5210000	-320794.4691487283	298.15943667753373	18.9	10:50:38
26055.0%	5211000	-321150.6860934468	295.5739449162565	18.9	10:50:29
26060.0%	5212000	-321269.0992958655	300.1363269167942	18.9	10:50:19
26065.0%	5213000	-320729.0030125256	297.5878399890709	18.9	10:50:11
26070.0%	5214000	-320822.96299972106	301.3559150250305	18.9	10:50:02
26075.0%	5215000	-320968.73400669824	298.54257231042357	18.9	10:49:52
26080.0%	5216000	-321252.87250348204	296.6617758580991	18.9	10:49:44
26085.0%	5217000	-320137.06574837305	297.9731999476194	18.9	10:49:35
26090.0%	5218000	-321516.871006371	296.98349943169165	18.9	10:49:25
26095.0%	5219000	-320635.05502504786	301.8778955290201	18.9	10:49:17
26100.0%	5220000	-319859.31939440826	304.6816067681381	18.9	10:49:08
26105.0%	5221000	-319639.27007930446	300.5812719711854	18.9	10:48:58
26110.0%	5222000	-319863.3294544746	298.70391534996946	18.9	10:48:50
26115.0%	5223000	-321659.5235885335	302.0612155370048	18.9	10:48:41
26120.0%	5224000	-320295.9019863964	303.6406678158208	18.9	10:48:31
26125.0%	5225000	-320516.6533000907	304.6423055099379	18.9	10:48:23
26130.0%	5226000	-321034.5108369156	300.79538824550286	18.9	10:48:14
26135.0%	5227000	-320615.0109287936	300.6233594012162	18.9	10:48:05
26140.0%	5228000	-321222.0730602627	298.67979424132164	18.9	10:47:56
26145.0%	5229000	-320949.7365077068	299.2018343506162	18.9	10:47:47
26150.0%	5230000	-320890.6118068425	299.9641530506243	18.9	10:47:38
26155.0%	5231000	-320835.4890484256	300.0844101329793	18.9	10:47:29
26160.0%	5232000	-320352.7445976699	295.870090542604	18.9	10:47:20
26165.0%	5233000	-320464.1897826954	297.5545855293955	18.9	10:47:11
26170.0%	5234000	-320639.0115443445	299.8743590100456	18.9	10:47:02
26175.0%	5235000	-320780.33636685275	301.1438370111054	18.9	10:46:53
26180.0%	5236000	-320849.65856187977	299.4569635369123	18.9	10:46:44
26185.0%	5237000	-320019.61767287715	299.19555669092125	18.9	10:46:35
26190.0%	5238000	-321159.61522103474	298.73484430998803	18.9	10:46:26
26195.0%	5239000	-320276.0149325258	297.8529621843827	18.9	10:46:17
26200.0%	5240000	-321135.2054071098	299.24074817651734	18.9	10:46:08
26205.0%	5241000	-320498.046532033	303.3013863935481	18.9	10:45:59
26210.0%	5242000	-320961.0260738956	297.04489650760996	18.9	10:45:50
26215.0%	5243000	-320549.7363166872	300.0425310331987	18.9	10:45:41
26220.0%	5244000	-320238.04160990776	300.3828179271318	18.9	10:45:32
26225.0%	5245000	-320767.3744236231	301.5338893936204	18.9	10:45:23
26230.0%	5246000	-320476.13843394	298.06767262459636	18.9	10:45:14
26235.0%	5247000	-320830.0616778454	301.1996520533659	18.9	10:45:05
26240.0%	5248000	-319698.2453898145	301.9999635053786	18.9	10:44:56
26245.0%	5249000	-320089.378991846	299.91051627784765	18.9	10:44:47
26250.0%	5250000	-321298.06907229894	300.505327408652	18.9	10:44:38
26255.0%	5251000	-320537.1949946447	299.8767401696549	18.9	10:44:29
26260.0%	5252000	-319380.31029964215	302.3799157405258	18.9	10:44:20
26265.0%	5253000	-320722.06661310256	301.3025206967564	18.9	10:44:11
26270.0%	5254000	-320894.9864023579	302.48344848896636	18.9	10:44:02
26275.0%	5255000	-321304.57236960833	300.11889456173066	18.9	10:43:53
26280.0%	5256000	-320761.8072256027	299.57817904762356	18.9	10:43:44
26285.0%	5257000	-321121.62968801847	300.0065961026493	18.9	10:43:35
26290.0%	5258000	-321283.286028977	300.3109878076528	18.9	10:43:26
26295.0%	5259000	-319951.72766971565	296.6513832118054	18.9	10:43:17
26300.0%	5260000	-321977.04512710613	299.37777237786685	18.9	10:43:08
26305.0%	5261000	-321634.95597045077	300.75772160001304	18.9	10:42:59
26310.0%	5262000	-320624.86492540594	301.9679631244005	18.9	10:42:50
26315.0%	5263000	-319738.48890172085	300.02948444793316	18.9	10:42:41
26320.0%	5264000	-320223.918956768	297.72343135190295	18.9	10:42:32
26325.0%	5265000	-320401.723150349	304.9976844710726	18.9	10:42:24
26330.0%	5266000	-321065.2249756472	302.5049011196741	18.9	10:42:14
26335.0%	5267000	-320480.04967561783	297.8560377189317	18.9	10:42:05
26340.0%	5268000	-320644.8156580322	299.69895065266786	18.9	10:41:57
26345.0%	5269000	-320891.93783019227	302.4095739153589	18.9	10:41:47
26350.0%	5270000	-319498.47992708394	301.70083286332624	18.9	10:41:38
26355.0%	5271000	-319948.5229287972	302.3249290534611	18.9	10:41:30
26360.0%	5272000	-321089.97366701486	301.9979428009691	18.9	10:41:20
26365.0%	5273000	-320853.5193776549	301.09648749782036	18.9	10:41:12
26370.0%	5274000	-320656.972130856	301.62504886634997	18.9	10:41:03
26375.0%	5275000	-321628.5542151255	305.2418444578586	18.9	10:40:53
26380.0%	5276000	-321559.3407013782	300.6057324198981	18.9	10:40:45
26385.0%	5277000	-320565.0958887914	298.82878422725634	18.9	10:40:36
26390.0%	5278000	-320051.6335099966	301.4344459542662	18.9	10:40:26
26395.0%	5279000	-321429.2715996958	299.57730252391144	18.9	10:40:18
26400.0%	5280000	-320701.8119260804	299.58543389409834	18.9	10:40:09
26405.0%	5281000	-320719.514415686	299.40493125435864	18.9	10:39:59
26410.0%	5282000	-320526.07545880787	299.34640918413396	18.9	10:39:51
26415.0%	5283000	-320674.9955404075	297.68442542052674	18.9	10:39:42
26420.0%	5284000	-320679.71230317047	295.78461175293717	18.9	10:39:33
26425.0%	5285000	-320506.2547659187	298.9918344775212	18.9	10:39:24
26430.0%	5286000	-320814.3714189995	301.7541920705191	18.9	10:39:15
26435.0%	5287000	-320220.8811432489	298.69319044735363	18.9	10:39:06
26440.0%	5288000	-321440.5653658414	300.1358527949899	18.9	10:38:57
26445.0%	5289000	-320199.95892531355	302.89975989607416	18.9	10:38:48
26450.0%	5290000	-320060.2891205498	301.41035188540985	18.9	10:38:39
26455.0%	5291000	-320487.74281816115	297.06358980394845	18.9	10:38:30
26460.0%	5292000	-320660.5304494705	299.0666896200508	18.9	10:38:21
26465.0%	5293000	-320504.85120882816	296.28545204196337	18.9	10:38:12
26470.0%	5294000	-321091.2674067388	302.8709688612895	18.9	10:38:03
26475.0%	5295000	-321012.6033038548	301.99326102870515	18.9	10:37:54
26480.0%	5296000	-321220.0957566453	300.31898749743317	18.9	10:37:45
26485.0%	5297000	-320169.21125557856	298.7329916009415	18.9	10:37:36
26490.0%	5298000	-321520.7451322102	299.81693580027627	18.9	10:37:27
26495.0%	5299000	-321064.712391261	299.68118913468777	18.9	10:37:18
26500.0%	5300000	-319857.33109677956	302.1466125237557	18.9	10:37:09
26505.0%	5301000	-320522.7744121149	301.8327809256135	18.9	10:37:00
26510.0%	5302000	-320537.5948480519	299.1399246114645	18.9	10:36:51
26515.0%	5303000	-320939.92797869025	301.49958538406594	18.9	10:36:42
